"_created_at","_updated_at","_id","outlet_id","outlet_en","outlet_type","outlet_ar","year","value","key_indicator_id","key_indicator_en","key_indicator_ar","in_out"
1509081855310,1509081855310,"in_2859",16,"","جوي","مطار مسقط (الركاب)",2015,0,63,"Other made up textile articles; sets; worn clothing and worn textile articles; rags","أصناف أخر جاهزة من مواد نسجية ؛ مجموعات (أطقم ) ؛ ألبسة مستعملة وأصناف نسجية مستعملة ؛ أسمال وخرق","in"
1509081855310,1509081855310,"in_2860",16,"","جوي","مطار مسقط (الركاب)",2015,57173,64,"Footwear, gaiters and the like; parts of such articles","أحذية وطماقات وما يماثلها ؛ أجزاء هذه الأصناف ","in"
1509081855310,1509081855310,"in_2861",16,"","جوي","مطار مسقط (الركاب)",2015,53931,65,"Headgear and parts thereof","أغطيــة رأس وأجزاؤهــا","in"
1509081855310,1509081855310,"in_2862",16,"","جوي","مطار مسقط (الركاب)",2015,200,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","مظلات مطر ، مظلات شمس ، عصي ، عصي بقاعدة ، سياط ، وسياط الفروسية ، وأجزاء هذه الأصناف ","in"
1509081855310,1509081855310,"in_2863",16,"","جوي","مطار مسقط (الركاب)",2015,0,67,"Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","ريش وزغب محضران وأصناف مصنوعة منها ؛ أزهار أصطناعية ؛ أصناف من شعر بشري ","in"
1509081855310,1509081855310,"in_2864",16,"","جوي","مطار مسقط (الركاب)",2015,2000,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials","مصنوعات من حجر أو جص أو إسمنت أو حرير صخري (اسبستوس) أو ميكا أو من مواد مماثلة ","in"
1509081855310,1509081855310,"in_2865",16,"","جوي","مطار مسقط (الركاب)",2015,0,69,"Ceramic products","منتجــات مــن خـــزف ","in"
1509081855310,1509081855310,"in_2866",16,"","جوي","مطار مسقط (الركاب)",2015,3400,70,"Glass and glassware","زجـــــاج ومصنوعـــاته ","in"
1509081855310,1509081855310,"in_2867",16,"","جوي","مطار مسقط (الركاب)",2015,171910264,71," Natural or cultured pearls, precious or semi-precious stones precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","لؤلؤ طبيعي أو مستنبت ، أحجار كريمة أوشبه كريمة ، معادن ثمينة ، معادن عادية مكسوة بقشرة من معادن ثمينة ، مصنوعات من هذه المواد ؛ حلي الغواية (مقلدة ) ؛ نقود","in"
1509081855310,1509081855310,"in_2868",16,"","جوي","مطار مسقط (الركاب)",2015,2180,73,"Articles of iron or steel","مصنوعات من حديد أو صب (فولاذ) ","in"
1509081855310,1509081855310,"in_2869",16,"","جوي","مطار مسقط (الركاب)",2015,7400,74,"Copper and articles thereof","نحـــاس ومصنـــوعــاتـــه ","in"
1509081855310,1509081855310,"in_2870",16,"","جوي","مطار مسقط (الركاب)",2015,2164,76,"Aluminium and articles thereof","ألومنيـــــــــوم ومصنوعاتــــــــــــه ","in"
1509081855310,1509081855310,"in_2871",16,"","جوي","مطار مسقط (الركاب)",2015,0,79,"Zinc and articles thereof","زنك ( توتياء ) ومصنوعاته","in"
1509081855310,1509081855310,"in_2872",16,"","جوي","مطار مسقط (الركاب)",2015,3900,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","عدد وأدوات سكاكين وملاعق وشوك ، من معادن عادية ؛ أجزاؤها من معادن عادية ","in"
1509081855310,1509081855310,"in_2873",16,"","جوي","مطار مسقط (الركاب)",2015,9769,83,"Miscellaneous articles of base metal","أصناف متنوعة من معادن عادية","in"
1509081855310,1509081855310,"in_2874",16,"","جوي","مطار مسقط (الركاب)",2015,307209,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","مفاعلات نووية ومراجل وآلات وأجهزة وأدوات آلية ؛ أجزاؤها ","in"
1509081855310,1509081855310,"in_2875",16,"","جوي","مطار مسقط (الركاب)",2015,111957,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles","آلات وأجهزة ومعدات كهربائية وأجزاؤها ؛ أجهزة تسجيل وإذاعة الصوت ، وأجهزة تسجيل وإذاعة الصوت والصورة في الإذاعة المرئية ( تلفزيون) وأجزاء ولوازم هذه الأجهزة ","in"
1509081855310,1509081855310,"in_2876",16,"","جوي","مطار مسقط (الركاب)",2015,1400,88,"Aircraft, spacecraft, and parts thereof","مركبات جوية ومركبات فضائية وأجزاؤها ","in"
1509081855310,1509081855310,"in_2877",16,"","جوي","مطار مسقط (الركاب)",2015,376089,90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","أدوات وأجهزة للبصريات أو للتصوير الفوتوغرافي أو السينمائي أو للقياس أو للفحص والضبط الدقيق ، أدوات وأجهزة للطب أو الجراحة ؛ أجزاء ولوازم هذه الأدوات والأجهزة ","in"
1509081855310,1509081855310,"in_2878",16,"","جوي","مطار مسقط (الركاب)",2015,11468,91,"CIocks and watches and parts thereof","أصناف صناعة الساعات وأجزاؤها ","in"
1509081855310,1509081855310,"in_2879",16,"","جوي","مطار مسقط (الركاب)",2015,0,92,"Musical instruments; parts and accessories of such articles","أدوات موسيقية ؛ أجزاؤها ولوازمها","in"
1509081855310,1509081855310,"in_2880",16,"","جوي","مطار مسقط (الركاب)",2015,0,93,"Arms and ammunition; parts and accessorles thereof","أسلحة وذخائر ؛ أجزاؤها ولوازمها ","in"
1509081855310,1509081855310,"in_2881",16,"","جوي","مطار مسقط (الركاب)",2015,2400,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and Iighting fittings, not elsewhere specified or included;illuminated signs, illuminated name-plates and the like; prefabricated buildings","أثاث ؛ أصناف أسرة (حشايا ، حوامل حشايا ، وسائد وأصناف محشوة مماثلة ) ؛ أجهزة إنارة غير مذكورة ولا داخلة في مكان آخر ؛ إشارات مضيئة ولوحات إعلانية أو إرشادية مضيئة وأصناف مماثلة ؛ مباني مسبقة الصنع ","in"
1509081855310,1509081855310,"in_2882",16,"","جوي","مطار مسقط (الركاب)",2015,8350,95,"Toys, games and sports requisites; parts and accessories thereof","لعب اطفال وأصناف للتسلية أو للرياضة ، اجزاؤها ولوازمها ","in"
1509081855310,1509081855310,"in_2883",16,"","جوي","مطار مسقط (الركاب)",2015,7200,96,"Miscellanous manufactured articles","مصنوعــات متنوعــة ","in"
1509081855310,1509081855310,"in_2884",16,"","جوي","مطار مسقط (الركاب)",2015,1800,97,"Works of art, collectors' pieces and antiques","تحف فنية ، قطع للمجموعات وقطع أثرية ","in"
1509081855310,1509081855310,"in_2885",16,"","جوي","مطار مسقط (الركاب)",2015,1050,98,"Commodities Subject to Special Provisions","سلع ذات إحكام خاصة","in"
1509081855310,1509081855310,"in_2886",6,"MINA SULTAN QABOOS ","بحري","ميناء السطان قابوس   ",2016,0,1,"Live animals","حيوانات حية","in"
1509081855310,1509081855310,"in_2887",6,"","بحري","ميناء السطان قابوس   ",2016,0,2,"Meat and edible meat offal","لحوم وأحشاء وأطراف صالحة للأكل","in"
1509081855310,1509081855310,"in_2888",6,"","بحري","ميناء السطان قابوس   ",2016,0,3,"Fish and crustaceans, molluscs and other aquatic invertebrates","أسمـاك وقشـريـات ، رخويــات وغيرهـا مـن الـلافقريــات المـائـية","in"
1509081855310,1509081855310,"in_2889",6,"","بحري","ميناء السطان قابوس   ",2016,0,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin,not elsewhere specified or included","ألبان ومنتجات صناعة الألبان ؛ بيض طيور ؛ عسل طبيعي ؛ منتجات صالحة للأكل من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","in"
1509081855310,1509081855310,"in_2890",6,"","بحري","ميناء السطان قابوس   ",2016,0,5,"Products of animal origin,not elsewhere specified or included ","منتجات أخر من أصل حيواني ، غير مذكورة ولا داخلة في مكان آخر ","in"
1509081855310,1509081855310,"in_2891",6,"","بحري","ميناء السطان قابوس   ",2016,0,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","اشجار ونباتات أخر حية ؛ بصيلات وبصلات وجذور وما شابهها ؛ ازهار مقطوفة واغصان مورقة للزينة","in"
1509081855310,1509081855310,"in_2892",6,"","بحري","ميناء السطان قابوس   ",2016,0,7,"Edible vegetables and certain roots and tubers","خضر ونباتات وجذور ودرنات غذائية ، صالحة للأكل ","in"
1509081855310,1509081855310,"in_2893",6,"","بحري","ميناء السطان قابوس   ",2016,0,8,"Edible fruit and nuts; peel of citrus fruit or melons","فواكه وأثمار صالحة للأكل ؛ قشور حمضيات وقشور بطيخ أو شمام ","in"
1509081855310,1509081855310,"in_2894",6,"","بحري","ميناء السطان قابوس   ",2016,0,9,"Coffee, tea, mate and spices","بن وشاي ومته وبهارات وتوابل ","in"
1509081855310,1509081855310,"in_2895",6,"","بحري","ميناء السطان قابوس   ",2016,0,10,"Cereals","حبوب","in"
1509081855310,1509081855310,"in_2896",6,"","بحري","ميناء السطان قابوس   ",2016,0,11,"Products of the milling industry; malt; starches; inulin; wheat gluten","منتجات مطاحن ؛ شعير ناشط (مالت) ؛ نشاء حبوب أو جذور أو درنات ؛ إينولين ؛ دابوق القمح (جلوتين) ","in"
1509081855310,1509081855310,"in_2897",6,"","بحري","ميناء السطان قابوس   ",2016,0,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","حبوب وبذور وأثمار زيتية ؛ حبوب وبذور وأثمار منوعة ؛ نباتات للصناعة  أو للطب ؛ قش وعلف ","in"
1509081855310,1509081855310,"in_2898",6,"","بحري","ميناء السطان قابوس   ",2016,0,13,"Lac; gums, resins and other vegetable saps and extracts","صمغ اللك ؛ صموغ وراتنجات وغيرها من عصارات وخلاصات نباتية ","in"
1509081855310,1509081855310,"in_2899",6,"","بحري","ميناء السطان قابوس   ",2016,0,14,"Vegetable plaiting materials; vegetable products not elsewhere specified or included","مواد ضفر نباتية ؛ منتجات أخر من أصل نباتي غير مذكور ولا داخلة في مكان آخر ","in"
1509081855310,1509081855310,"in_2900",6,"","بحري","ميناء السطان قابوس   ",2016,0,15,"Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","شحوم ودهون وزيوت حيوانية أو نباتية ومنتجات تفككها ؛ دهون غذائية محضرة ؛  شموع من أصل حيوان أو نباتي ","in"
1509081855310,1509081855310,"in_2901",6,"","بحري","ميناء السطان قابوس   ",2016,0,16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates","محضرات لحوم وأسماك أو قشريات أو رخويات أو لافقريات مائية أخر ","in"
1509081855310,1509081855310,"in_2902",6,"","بحري","ميناء السطان قابوس   ",2016,0,17,"Sugars and sugar confectionery","سكر ومصنوعات سكرية ","in"
1509081855310,1509081855310,"in_2903",6,"","بحري","ميناء السطان قابوس   ",2016,0,18,"Cocoa and cocoa preparations","كاكاو ومحضراته ","in"
1509081855310,1509081855310,"in_2904",6,"","بحري","ميناء السطان قابوس   ",2016,0,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products","محضرات أساسها الحبوب أو الدقيق أو النشا أو الحليب ؛ فطائر","in"
1509081855310,1509081855310,"in_2905",6,"","بحري","ميناء السطان قابوس   ",2016,0,20,"Prepsrations of vegetables, fruit, nuts or other parts of plants","محضرات خضر ، فواكه وأثمار أو محضرات من اجزاء أخرى من النباتات ","in"
1509081855310,1509081855310,"in_2906",6,"","بحري","ميناء السطان قابوس   ",2016,0,21,"Miscellaneous edible preparations","محضرات غذائية منوعة ","in"
1509081855310,1509081855310,"in_2907",6,"","بحري","ميناء السطان قابوس   ",2016,0,22,"Beverages, spirits and vinegar","مشروبات، سوائل كحولية وخل ","in"
1509081855310,1509081855310,"in_2908",6,"","بحري","ميناء السطان قابوس   ",2016,0,23,"Residues and waste from the food industries; prepared animal fodder","بقايا ونفايات صناعات الأغذية  أغذية محضرة للحيوانات ","in"
1509081855310,1509081855310,"in_2909",6,"","بحري","ميناء السطان قابوس   ",2016,0,24,"Tobacco and manufactured tobacco substitutes","تبغ وأبدال تبغ مصنعة ","in"
1509081855310,1509081855310,"in_2910",6,"","بحري","ميناء السطان قابوس   ",2016,0,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement","ملح ؛ كبريت ؛ أتربة  وأحجار ؛ جص ؛ كلس وأسمنت ","in"
1509081855310,1509081855310,"in_2911",6,"","بحري","ميناء السطان قابوس   ",2016,0,26,"Ores, slag and ash","خامات معادن ، خبث ورماد ","in"
1509081855310,1509081855310,"in_2912",6,"","بحري","ميناء السطان قابوس   ",2016,0,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","وقود معدني ، زيوت معدنية ومنتجات تقطيرها ؛ مواد قارية ؛ شموع معدنية","in"
1509081855310,1509081855310,"in_2913",6,"","بحري","ميناء السطان قابوس   ",2016,0,28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals,of radioactive elements or of isotopes","منتجات كيماوية غير عضوية ؛ مركبات عضوية أو غير عضوية من معادن ثمينة أو من معادن أتربه نادرة أو من عناصر مشعة أو من نظائر ايزوتوب ","in"
1509081855310,1509081855310,"in_2914",6,"","بحري","ميناء السطان قابوس   ",2016,0,29,"Organic chemicals","منتجات كيماوية عضوية","in"
1509081855310,1509081855310,"in_2915",6,"","بحري","ميناء السطان قابوس   ",2016,0,30,"Pharmaceutical products","منتجات الصيدلية ","in"
1509081855310,1509081855310,"in_2916",6,"","بحري","ميناء السطان قابوس   ",2016,0,31,"Fertilisers"," اسمدة","in"
1509081855310,1509081855310,"in_2917",6,"","بحري","ميناء السطان قابوس   ",2016,0,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks ","خلاصات للدباغة والصباغة ؛ مواد دابغة ومشتقاتها أصباغ ، ألوان سطحية (بيجمنت) ومواد ملونة أخر ؛ دهانات وورنيش ؛ معاجين ؛ حبر","in"
1509081855310,1509081855310,"in_2918",6,"","بحري","ميناء السطان قابوس   ",2016,0,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations","زيوت عطرية ومستخلصات مواد راتنجية (رزينويد) ؛ محضرات عطور أو تطرية (كوزماتيك) أو تجميل (تواليت)","in"
1509081855310,1509081855310,"in_2919",6,"","بحري","ميناء السطان قابوس   ",2016,0,34,"Soap, organic surface-active agents, washing preparations,lubricating preparations, artificial waxes, prepared waxes polishing or scouring preparations, candles and similar articles, modelling pastes, "" dental waxes, and dental preparations with a basis o"," صابون، وعوامل سطح عضوية (غواسل عضوية)  ومحضرات غسيل ومحضرات تشحيم وشموع اصطناعية  وشموع محضرة ومحضرات صقل أو تلميع وشموع إضاءة وأصناف مماثلة  ومعاجين لصنع النماذج وشموع طب الأسنان ومحضرات طب الأسنان أساسها الجص","in"
1509081855310,1509081855310,"in_2920",6,"","بحري","ميناء السطان قابوس   ",2016,0,35,"Albumlnoidal substances; modified starches; glues; enzymes","مواد زلالية ؛ منتجات أساسها النشا المعدل ؛ غراء ؛ انزيمات ","in"
1509081855310,1509081855310,"in_2921",6,"","بحري","ميناء السطان قابوس   ",2016,0,36,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations","   بارود ومتفجرات؛ منتجات نارية فنية؛ ثقاب؛ خلائط معدنية لإحداث الاشتعال؛ مواد لهوب، محضرة","in"
1509081855310,1509081855310,"in_2922",6,"","بحري","ميناء السطان قابوس   ",2016,0,37,"Photographic or cinematographic goods","منتجات تصوير فوتوغرافي أو سينمائي","in"
1509081855310,1509081855310,"in_2923",6,"","بحري","ميناء السطان قابوس   ",2016,0,38,"Miscellaneous chemical products","منتجــــــات كيماويــــــــة منوعـــــــة","in"
1509081855310,1509081855310,"in_2924",6,"","بحري","ميناء السطان قابوس   ",2016,0,39,"Plastics and articles thereof"," لدائـــــــــــــــــن ومصنوعاتهــــــــــــــــــــا","in"
1509081855310,1509081855310,"in_2925",6,"","بحري","ميناء السطان قابوس   ",2016,0,40,"Rubber and articles thereof","مطـاط ومصنوعـاته ","in"
1509081855310,1509081855310,"in_2926",6,"","بحري","ميناء السطان قابوس   ",2016,0,41,"Raw hides and skins (other than furskins) and leather","صلال وجلود خام (عدا جلود الفراء) وجلود مدبوغة","in"
1509081855310,1509081855310,"in_2927",6,"","بحري","ميناء السطان قابوس   ",2016,0,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","مصنوعات من جلد ؛ أصناف عدة الحيوانات والسراجة ؛ لوازم السفر ؛ حقائب يدوية وأوعية مماثلة لها ؛ مصنوعات من مصارين الحيوانات (عدا مصارين دودة القز) ","in"
1509081855310,1509081855310,"in_2928",6,"","بحري","ميناء السطان قابوس   ",2016,0,43,"Furskins and artificial fur; manufactures thereof","جلود بفراء طبيعية ، وفراء مقلدة (اصطناعية) ؛ مصنوعاتها ","in"
1509081855310,1509081855310,"in_2929",6,"","بحري","ميناء السطان قابوس   ",2016,0,44,"Wood and articles of wood; wood charcoal","خشب ومصنوعاته ؛ فحم خشبي","in"
1509081855310,1509081855310,"in_2930",6,"","بحري","ميناء السطان قابوس   ",2016,0,45,"Cork and articles of cork","فليــن ومصنوعــاتـه ","in"
1509081855310,1509081855310,"in_2931",6,"","بحري","ميناء السطان قابوس   ",2016,0,46,"Msnufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","مصنوعات من القش أو الحلفا أو غيرها من مواد الضفر ؛ أصناف صناعتي الحصر والسلال ","in"
1509081855310,1509081855310,"in_2932",6,"","بحري","ميناء السطان قابوس   ",2016,0,47,"Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","عجائن من خشب أو مواد ليفية سليلوزية أخر ؛ ورق و ورق مقوى (نفايا وفضلات ) بغرض إعادة التصنيع ","in"
1509081855310,1509081855310,"in_2933",6,"","بحري","ميناء السطان قابوس   ",2016,0,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard","ورق وورق مقوى (كرتون) ؛ مصنوعات من عجينة السيليلوز أو من ورق أو من ورق مقوى ","in"
1509081855310,1509081855310,"in_2934",6,"","بحري","ميناء السطان قابوس   ",2016,0,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans","كتب ، صحف ، صور وغيرها من منتجات الطباعة والنشر ؛ مخطوطاتن يدوية ، مستنسخات وتصاميم ","in"
1509081855310,1509081855310,"in_2935",6,"","بحري","ميناء السطان قابوس   ",2016,0,50,"silk","حرير طبيعي","in"
1509081855310,1509081855310,"in_2936",6,"","بحري","ميناء السطان قابوس   ",2016,0,51,"Wool , fine or coarse animal hair; horsehair yarn and woven fabric","صوف ، وبر حيوان ناعم أو خشن ، خيوط وأقمشة منسوجة من شعر الخيل ","in"
1509081855310,1509081855310,"in_2937",6,"","بحري","ميناء السطان قابوس   ",2016,0,52,"Cotton","قطن","in"
1509081855310,1509081855310,"in_2938",6,"","بحري","ميناء السطان قابوس   ",2016,0,53,"Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn","ألياف نسجية نباتية أخر ، خيوط من ورق وأقمشة منسوجة من خيوط الورق ","in"
1509081855310,1509081855310,"in_2939",6,"","بحري","ميناء السطان قابوس   ",2016,0,54,"Man-made filaments; strip and the like of man-made textile materials","شعيـرات تـركيبيـة أو أصطنـاعيـة؛ قدد و أشكال مماثلة من مواد نسجية تركيبية أو اصطناعية","in"
1509081855310,1509081855310,"in_2940",6,"","بحري","ميناء السطان قابوس   ",2016,0,55,"Man-made staple fibres","أليـاف تركيبيـة أو أصطنــاعيـة غير مستمرة ","in"
1509081855310,1509081855310,"in_2941",6,"","بحري","ميناء السطان قابوس   ",2016,0,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","حشـو ، لبـاد ولا منسـوجات ؛ خيوط خـاصة ؛ خيوط حزم وحبـال وأمراس وأصناف مصنوعة منها ","in"
1509081855310,1509081855310,"in_2942",6,"","بحري","ميناء السطان قابوس   ",2016,0,57,"Carpets and other textile floor coverings","سجــاد وأغطيـة أرضيـات أخــر مـن مـواد نسجـية ","in"
1509081855310,1509081855310,"in_2943",6,"","بحري","ميناء السطان قابوس   ",2016,0,58,"Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","أقمشة منسوجة خاصة ؛ أقمشة ذات خمل ""أوبار"" من مواد نسجية ؛ مسننات (دانتيلا) ؛ ديابيج ؛ أصناف عقادة ؛ مطرزات ","in"
1509081855310,1509081855310,"in_2944",6,"","بحري","ميناء السطان قابوس   ",2016,0,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","نسج مشربة أو مطلية أو مغطاه أو منضدة ؛ أصناف نسجية للأستخدام التقني أو الصناعي ","in"
1509081855310,1509081855310,"in_2945",6,"","بحري","ميناء السطان قابوس   ",2016,0,60,"Knitted or crocheted fabrics","أقمشة مصنـرة أو كـروشـية","in"
1509081855310,1509081855310,"in_2946",6,"","بحري","ميناء السطان قابوس   ",2016,0,61,"Articles of apparel and clothing accessories, knitted or crocheted","ألبسة وتوابع ألبسة من مصنرات أو كروشية ","in"
1509081855310,1509081855310,"in_2947",6,"","بحري","ميناء السطان قابوس   ",2016,0,62,"Articles of apparel and clothing accessories, not knitted or crocheted","ألبسة وتوابع ألبسة ، من غير المصنرات أو الكروشية","in"
1509081855310,1509081855310,"in_2948",6,"","بحري","ميناء السطان قابوس   ",2016,0,63,"Other made up textile articles; sets; worn clothing and worn textile articles; rags","أصناف أخر جاهزة من مواد نسجية ؛ مجموعات (أطقم ) ؛ ألبسة مستعملة وأصناف نسجية مستعملة ؛ أسمال وخرق","in"
1509081855310,1509081855310,"in_2949",6,"","بحري","ميناء السطان قابوس   ",2016,0,64,"Footwear, gaiters and the like; parts of such articles","أحذية وطماقات وما يماثلها ؛ أجزاء هذه الأصناف ","in"
1509081855310,1509081855310,"in_2950",6,"","بحري","ميناء السطان قابوس   ",2016,0,65,"Headgear and parts thereof","أغطيــة رأس وأجزاؤهــا","in"
1509081855310,1509081855310,"in_2951",6,"","بحري","ميناء السطان قابوس   ",2016,0,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","مظلات مطر ، مظلات شمس ، عصي ، عصي بقاعدة ، سياط ، وسياط الفروسية ، وأجزاء هذه الأصناف ","in"
1509081855310,1509081855310,"in_2952",6,"","بحري","ميناء السطان قابوس   ",2016,0,67,"Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","ريش وزغب محضران وأصناف مصنوعة منها ؛ أزهار أصطناعية ؛ أصناف من شعر بشري ","in"
1509081855310,1509081855310,"in_2953",6,"","بحري","ميناء السطان قابوس   ",2016,0,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials","مصنوعات من حجر أو جص أو إسمنت أو حرير صخري (اسبستوس) أو ميكا أو من مواد مماثلة ","in"
1509081855310,1509081855310,"in_2954",6,"","بحري","ميناء السطان قابوس   ",2016,0,69,"Ceramic products","منتجــات مــن خـــزف ","in"
1509081855310,1509081855310,"in_2955",6,"","بحري","ميناء السطان قابوس   ",2016,0,70,"Glass and glassware","زجـــــاج ومصنوعـــاته ","in"
1509081855310,1509081855310,"in_2956",6,"","بحري","ميناء السطان قابوس   ",2016,0,71," Natural or cultured pearls, precious or semi-precious stones precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","لؤلؤ طبيعي أو مستنبت ، أحجار كريمة أوشبه كريمة ، معادن ثمينة ، معادن عادية مكسوة بقشرة من معادن ثمينة ، مصنوعات من هذه المواد ؛ حلي الغواية (مقلدة ) ؛ نقود","in"
1509081855310,1509081855310,"in_2957",6,"","بحري","ميناء السطان قابوس   ",2016,0,72,"Iron and steel","الحديد والصلب (فولاذ) ","in"
1509081855310,1509081855310,"in_2958",6,"","بحري","ميناء السطان قابوس   ",2016,0,73,"Articles of iron or steel","مصنوعات من حديد أو صب (فولاذ) ","in"
1509081855310,1509081855310,"in_2959",6,"","بحري","ميناء السطان قابوس   ",2016,0,74,"Copper and articles thereof","نحـــاس ومصنـــوعــاتـــه ","in"
1509081855310,1509081855310,"in_2960",6,"","بحري","ميناء السطان قابوس   ",2016,0,75,"Nickel and articles thereof","نيكــــــل ومصنوعاتــــــــــــه ","in"
1509081855310,1509081855310,"in_2961",6,"","بحري","ميناء السطان قابوس   ",2016,0,76,"Aluminium and articles thereof","ألومنيـــــــــوم ومصنوعاتــــــــــــه ","in"
1509081855310,1509081855310,"in_2962",6,"","بحري","ميناء السطان قابوس   ",2016,0,78,"Lead and articles thereof","رصـــاص ومصنوعاتــة","in"
1509081855310,1509081855310,"in_2963",6,"","بحري","ميناء السطان قابوس   ",2016,0,79,"Zinc and articles thereof","زنك ( توتياء ) ومصنوعاته","in"
1509081855310,1509081855310,"in_2964",6,"","بحري","ميناء السطان قابوس   ",2016,0,80,"Tin and articles thereof","قصــديــر ومصنوعــاتــــة ","in"
1509081855310,1509081855310,"in_2965",6,"","بحري","ميناء السطان قابوس   ",2016,0,81,"Other base metals; cermets; articles thereof","معادن عادية أخر ؛ خلائط خزفية معدنية (سيرميت) ؛ مصنوعاتها","in"
1509081855310,1509081855310,"in_2966",6,"","بحري","ميناء السطان قابوس   ",2016,0,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","عدد وأدوات سكاكين وملاعق وشوك ، من معادن عادية ؛ أجزاؤها من معادن عادية ","in"
1509081855310,1509081855310,"in_2967",6,"","بحري","ميناء السطان قابوس   ",2016,0,83,"Miscellaneous articles of base metal","أصناف متنوعة من معادن عادية","in"
1509081855310,1509081855310,"in_2968",6,"","بحري","ميناء السطان قابوس   ",2016,0,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","مفاعلات نووية ومراجل وآلات وأجهزة وأدوات آلية ؛ أجزاؤها ","in"
1509081855310,1509081855310,"in_2969",6,"","بحري","ميناء السطان قابوس   ",2016,0,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles","آلات وأجهزة ومعدات كهربائية وأجزاؤها ؛ أجهزة تسجيل وإذاعة الصوت ، وأجهزة تسجيل وإذاعة الصوت والصورة في الإذاعة المرئية ( تلفزيون) وأجزاء ولوازم هذه الأجهزة ","in"
1509081855310,1509081855310,"in_2970",6,"","بحري","ميناء السطان قابوس   ",2016,0,86,"Railway or tramway locomotives, rolling-stock and parts thereof; rallway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","قاطرات وعربات ومعدات للسكك الحديدية أو ما يماثلها وأجزاؤها مثبتات ولوازم خطوط السكك الحديدية وأجزاؤها؛ أجهزة إشارة آلية (بما فيها كهروآليه) لطرق الموصلات من جميع الأنواع","in"
1509081855310,1509081855310,"in_2971",6,"","بحري","ميناء السطان قابوس   ",2016,0,88,"Aircraft, spacecraft, and parts thereof","مركبات جوية ومركبات فضائية وأجزاؤها ","in"
1509081855310,1509081855310,"in_2972",6,"","بحري","ميناء السطان قابوس   ",2016,0,89,"Ships, boats and floating structures","سفن وقوارب ومنشآت عائمة ","in"
1509081855310,1509081855311,"in_2973",6,"","بحري","ميناء السطان قابوس   ",2016,0,90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","أدوات وأجهزة للبصريات أو للتصوير الفوتوغرافي أو السينمائي أو للقياس أو للفحص والضبط الدقيق ، أدوات وأجهزة للطب أو الجراحة ؛ أجزاء ولوازم هذه الأدوات والأجهزة ","in"
1509081855311,1509081855311,"in_2974",6,"","بحري","ميناء السطان قابوس   ",2016,0,91,"CIocks and watches and parts thereof","أصناف صناعة الساعات وأجزاؤها ","in"
